concept,instance_id,sense,sentence
shelter.NOUN,shelter.NOUN.000166,shelter%1:06:00::,"Wind is a critical aspect to evaluate during site planning, for reasons regarding wind chill and heat loss, as well as ventilation of the shelter."
shelter.NOUN,shelter.NOUN.000167,shelter%1:06:00::,"With their low cost and relative ease of construction, tiny houses are being adopted as shelter for the homeless in Eugene, OR; Olympia, WA; Ithaca, NY; and other cities."
shelter.NOUN,shelter.NOUN.000168,shelter%1:06:00::,Katrina Cottages are small residential shelters designed and marketed in the United States in the wake of Hurricane Katrina (August 2005).
shelter.NOUN,shelter.NOUN.000169,shelter%1:06:00::,"A bell tent is a human shelter for inhabiting, traveling or leisure."
shelter.NOUN,shelter.NOUN.000170,shelter%1:06:00::,The Win-3 Habitat is a small wooden structure intended for use as single person emergency shelter primarily for housing homeless individuals.
shelter.NOUN,shelter.NOUN.000171,shelter%1:06:00::,Fully recessed shelters also offer adequate protection against these harsh winds.
shelter.NOUN,shelter.NOUN.000172,shelter%1:06:00::,"Earlier pioneers include Lloyd Kahn, author of Shelter (1973) and Lester Walker, author of Tiny Houses (1987)."
shelter.NOUN,shelter.NOUN.000173,shelter%1:06:00::,"The circular trullo is mostly a temporary shelter for animals and their fodder, or for the peasant himself. The trullo that is part of a grouping of three, four or five follows a squarish plan."
shelter.NOUN,shelter.NOUN.000174,shelter%1:06:00::,Vents are commonly placed in the roof of bermed or fully recessed shelters to achieve this effect.
shelter.NOUN,shelter.NOUN.000175,shelter%1:06:00::,"Because of the limited window arrangement in most earth shelters, and the resistance to air infiltration, the air within a structure can become stagnant if proper ventilation is not provided."
shelter.NOUN,shelter.NOUN.000176,shelter%1:06:00::,"Rooms that do not require natural daylight and extensive heating such as the bathroom, storage and utility room are typically located on the opposite (or in hill) side of the shelter."
shelter.NOUN,shelter.NOUN.000177,shelter%1:06:00::,"Inside they contain just one low room, with half the floor space taken up by a bed made of wood or stone. Orris were mostly used as night shelters by shepherds and cowherds after sheep and cows were moved to higher ground for grazing in the summer and early autumn."
shelter.NOUN,shelter.NOUN.000178,shelter%1:06:00::,"For cold winter months, pit-houses provided the warm, protected shelter necessary for survival."
shelter.NOUN,shelter.NOUN.000179,shelter%1:06:00::,"This has in depth information about earth shelter construction with many illustrations. Miller, David E. Toward a New Regionalism."
shelter.NOUN,shelter.NOUN.000180,shelter%1:06:00::,"However, the practice has been around for nearly as long as humans have been constructing their own shelters."
shelter.NOUN,shelter.NOUN.000181,shelter%1:06:00::,"The topography, regional climate, vegetation, water table and soil type of varying landscapes all play dynamic roles in the design and application of earth shelters."
shelter.NOUN,shelter.NOUN.000182,shelter%1:06:00::,"World War II In World War II, partisans, or armed resistance fighters in Eastern Europe sometimes lived in zemlyankas which were used as underground bunkers to provide shelter and a hiding place from enemies."
shelter.NOUN,shelter.NOUN.000183,shelter%1:06:00::,"The connection to earth shelter dwellings began with the utilization of caves, and over time evolving technologies led to the construction of customized earth dwellings."
shelter.NOUN,shelter.NOUN.000184,shelter%1:06:00::,"Most commonly, the utilization of passive solar design techniques is used in earth shelters."
shelter.NOUN,shelter.NOUN.000185,shelter%1:06:00::,Trulli were generally constructed as temporary field shelters and storehouses or as permanent dwellings by small proprietors or agricultural labourers.
shelter.NOUN,shelter.NOUN.000186,shelter%1:06:00::,"During the summer, the temperature gradient helps to cool the house. The reduction of air infiltration within an earth shelter can be highly profitable."
shelter.NOUN,shelter.NOUN.000187,shelter%1:06:00::,It was primarily a complex of bomb shelters that could house 40 % of the population at that time.
shelter.NOUN,shelter.NOUN.000188,shelter%1:06:00::,"A mia-mia is a temporary shelter made of bark, branches, leaves and grass used by some Indigenous Australians."
shelter.NOUN,shelter.NOUN.000189,shelter%1:06:00::,"The roof may or may not be fully earth covered, and windows may occur on one or more sides of the shelter."
shelter.NOUN,shelter.NOUN.000190,shelter%1:06:00::,"It is still used as a temporary shelter by the Sami, and increasingly by other people for camping."
shelter.NOUN,shelter.NOUN.000191,shelter%1:06:00::,There was also one such community in the Yau Ma Tei Typhoon Shelter.
shelter.NOUN,shelter.NOUN.000192,shelter%1:06:00::,The Handbook of Earth Shelter Design.
shelter.NOUN,shelter.NOUN.000193,shelter%1:06:00::,"The extension, both structurally and terminologically, of the term to refer to a farmhouse rather than shelter occurred in the 17th and 18th century when further increases in the population led to the development of such summer pasture shelters into farmhouses. The 17th century is also the last period in which baserris with half-timbered façades were constructed."
shelter.NOUN,shelter.NOUN.000194,shelter%1:06:00::,"Bricks and CMUs (concrete masonry units) are also possible options in earth shelter construction but must be reinforced to keep them from shifting under vertical pressure unless the building is constructed with arches and vaults. Unfortunately, reinforced concrete is not the most environmentally sustainable material."
shelter.NOUN,shelter.NOUN.000195,shelter%1:06:00::,"Character Most bothies are ruined buildings which have been restored to a basic standard, providing a windproof and watertight shelter."
shelter.NOUN,shelter.NOUN.000196,shelter%1:06:00::,Livestock could shelter underneath the longhouses for greater protection from predators and the elements. In modern times many of the older longhouses have been replaced with buildings using more modern materials but of similar design.
shelter.NOUN,shelter.NOUN.000197,shelter%1:06:00::,"It may serve as a kitchen, bedroom, animal shelter, store room for food or tools, oven, cistern as the case may be. In Alberobello, groupings did not exceed two trulli as evidenced by 19th-century notarial deeds."
shelter.NOUN,shelter.NOUN.000198,shelter%1:06:00::,"City agencies picked these same neighborhoods as sites for drug rehabilitation centers, homeless shelters, and public housing, leading to an increase in the proportion of poor and needy people in areas with dwindling middle-class populations. The strongest economy in some neighborhoods became the illegal drug trade, much to the chagrin of the few remaining community organizations."
shelter.NOUN,shelter.NOUN.000199,shelter%1:06:00::,"Structure A circle or oval, of 10 to 20 meters in diameter, with stone walls and a conical and slanted roof composed of stalks of rye. Intended to house and shelter cattle, its structure was ideal to withstand the harsh winters."
shelter.NOUN,shelter.NOUN.000200,shelter%1:06:00::,"To become truly self-sufficient, the community would need to provide all of its own electrical power, food, shelter and water."
shelter.NOUN,shelter.NOUN.000201,shelter%1:06:00::,"The use of natural earth for insulation and protection for underground living has evolved into the ""earth shelter"" technology used today in architecture."
shelter.NOUN,shelter.NOUN.000202,shelter%1:06:00::,There are two types of insulation used in earth shelter construction.
shelter.NOUN,shelter.NOUN.000203,shelter%1:06:00::,"The word is also used in Australian English to mean ""a temporary shelter""."
shelter.NOUN,shelter.NOUN.000204,shelter%1:06:00::,The lavvu played a prominent role in two events during the 20th century as more than just a shelter.
shelter.NOUN,shelter.NOUN.000205,shelter%1:06:00::,"In the summer the tupiq was used as shelter, then in the fall when it got colder, the Inuit moved into sod houses (qammaq) and the tupiq was used for the roof."
shelter.NOUN,shelter.NOUN.000206,shelter%1:06:00::,"Earth shelter construction: history and examples Berming Historically, earth berming was a common building practice that combined heavy timber framing and rough stone work with stacking thick layers of sod or peat against the walls and on the roof."
shelter.NOUN,shelter.NOUN.000207,shelter%1:06:00::,"The report criticized these structures for lack of ventilation, lack of bomb shelters, and lack of proper yards or playgrounds for the children."
shelter.NOUN,shelter.NOUN.000208,shelter%1:06:00::,The Cakra Donya roof style has become popular in Aceh and can be found decorating the gates to hotels or bus shelter roofs.
shelter.NOUN,shelter.NOUN.000209,shelter%1:06:00::,Materials Structural Reinforced concrete is the most commonly used structural material in earth shelter construction.
shelter.NOUN,shelter.NOUN.000210,shelter%1:06:00::,"A shack is a type of small, often primitive shelter or dwelling. It is possible that up to a billion people worldwide live in shacks."
shelter.NOUN,shelter.NOUN.000211,shelter%1:06:00::,Specific designs of earth shelters allow for maximum savings.
shelter.NOUN,shelter.NOUN.000212,shelter%1:06:00::,"These passages serve as shelters from the sunshine during the day, and provide a cool place to appreciate the view of the courtyard at night."
shelter.NOUN,shelter.NOUN.000213,shelter%1:06:00::,"About 300,000 were constructed. Yaodong: a dugout used as an abode or shelter in northern China, especially on the Loess Plateau. Yurt: a nomadic house of Central Asia Semi-detached dwellings Council house: in United Kingdom and Ireland."
shelter.NOUN,shelter.NOUN.000214,shelter%1:06:00::,"Contracts typically specify the shelter arrangements, residential services, personal and health care, and nursing care that they are guaranteed during their stay in the CCRC."
shelter.NOUN,shelter.NOUN.000215,shelter%1:06:00::,A sentry box is a small shelter with an open front in which a sentry or person on guard duty may stand to be sheltered from the weather.
